basin,aridity1_mean,fracsnow1_mean,seasonality1_mean,low_prec_dur_mean,high_prec_freq,high_prec_dur_mean,prec_mean,pet_mean,basin_area,elev_mean,slope_mean,soil_thickness_mean,porosity_mean,log_permeability_mean,lai_mean_month_max,lai_mean_month_diff,sand_layer_mean,silt_layer_mean,clay_layer_mean,cluster
02298608,1.5198776871915662,1.0840622633736044e-05,0.7883120645251185,5.010232192050374,15.327224451262683,1.2228335625859696,1309.9900744416873,733.263182382134,306.2775018,22.059044687670823,0.5716893140092938,0.0,0.2049999982118605,-14.099999904632568,1.9132100401738672,0.9457135183416754,68.67009080166197,3.734970400860366,3.4263036943214957,3
02299950,1.4846376280355078,1.5386507689182067e-05,0.7919577949790982,4.9431260229132565,15.4725347204938,1.2297687861271676,1293.5767441860464,730.671511627907,162.088465,34.02227914283035,0.6209128853047885,0.0,0.219999998807907,-13.0,1.8929126145936568,0.8499409610381561,68.83904312426252,3.513373979789232,3.1303418633622955,3
02300700,1.4401634450665717,1.184677194030566e-05,0.7353561354029554,4.823218997361478,16.060939185265077,1.2240184757505774,1274.938775510204,727.3311543367347,36.42913807,22.85386249479492,0.6399460482286609,0.0,0.2099999984105426,-13.733333269755043,1.433639379776201,0.6792725675491268,69.00186612221519,3.138267752833834,3.705541981604104,3
02312200,1.5928794406386917,8.163432823687294e-06,0.5919860686409382,4.674592833876222,16.765625,1.2333333333333334,1279.5666666666666,707.4269965277778,270.8720864,27.596944413555363,0.7654195797299833,1.2737919518706995,0.1866666662196316,-11.899999936421713,3.225652654867257,1.892987301806785,63.50342827783415,5.8573858928544125,8.750402354558531,3
02314500,1.5298320530025942,0.0004898435677029,0.2763456139252259,4.258303525804803,17.438519671454824,1.1941838649155725,1316.3449584816133,630.3307236061685,3097.739502,43.834535551302814,0.2931489524959613,0.0,0.2281818173148414,-12.818181731484152,4.436854794037667,2.3446872796857683,59.41797387268781,8.241304894069307,10.700110701784508,3
02315500,1.5223201773453552,0.000416909338181,0.2789351529083294,4.265629053177691,17.000159396917073,1.1932692307692307,1324.07850692354,634.0492474413004,6115.648259,44.10770318736379,0.28539042182418,0.0,0.2237499989569186,-13.012499928474426,4.511077100834972,2.3450907106197176,59.87512844322392,7.806412980485878,10.781949541802248,3
02324400,1.3286837063400168,0.0001842535401674,0.2914425904310556,4.32773826458037,17.96996567505721,1.2173913043478262,1425.54609929078,649.3063682033097,313.6472793,26.869325033695112,0.2729993682382458,1.2699999809265137,0.219999998807907,-13.0,4.325681432344065,2.1754969268737425,64.40690854137343,5.1192380456118265,7.119256478701502,3
02327100,0.7026137160062035,0.0001988051424601,0.2914261732012225,4.334448160535117,16.89695052870091,1.187878787878788,1555.7211538461538,644.9390775240385,307.6604204,22.42862842036805,0.40347801528769,0.0,0.139999998733401,-12.400000095367432,5.264763785823951,2.433230712640737,63.04101172114434,8.437226372555326,6.380014419569489,0
02342933,1.280902271465785,0.0014756490826018,-0.0236125367789677,4.1700857888847445,19.340143880701348,1.1683804627249357,1339.0403022670023,592.4328164357682,290.7807848,112.89604232857178,2.3097465809376247,1.1274359287359776,0.213157893795716,-13.405263097662674,4.393828621557204,3.245127532441738,44.7446838391672,12.862097254730651,19.09997976033051,3
02349900,1.4093685023180909,0.0029803250788605,-0.0433595772385279,4.264161525518788,19.983909869193,1.1766355140186917,1170.16875,600.21044921875,118.116263,120.118732718894,1.398296413154125,1.1885624885559083,0.115000000223517,-13.200000047683716,2.412012610006519,1.883115622708197,50.54080614248735,9.842246184055057,16.430235143032437,3
02361000,1.32722347602688,0.0009353007757425,-0.0137644337684177,4.2125520961019856,18.98647939091625,1.1699070160608622,1339.9674226804125,601.1469587628866,1775.754394,114.99532467960064,2.927835812794576,1.0824962910545168,0.1658947386239702,-14.27052630374306,3.396843087195601,2.4272199855983243,43.77774007352559,13.53055372117868,21.93729033682837,3
02369800,1.1565726729861776,0.0010032295418795,0.0794027630638888,4.085365853658536,18.19977350788989,1.1626016260162602,1587.2701754385964,610.1673793859649,210.1777959,72.16196826173582,1.7323610203360047,0.0,0.219999998807907,-13.0,4.400572723048327,2.39456813429368,53.43267207423818,13.09568572365646,11.705236033355211,3
02371500,1.3294617881795838,0.0016313954493038,-0.0447115175613242,4.125480769230769,18.95908187375764,1.177872340425532,1389.976135040745,594.5676658905704,1255.350579,128.02526208249648,2.653283193340146,1.084822901588045,0.181139241573931,-13.212658242334294,4.005347529838809,2.9091848544973544,48.0158077233932,15.197603816315834,15.785410773518224,3
02372250,1.2526396300723126,0.0013035248131484,-0.0225572947503658,4.141481481481481,19.229166666666664,1.181818181818182,1412.0813060179255,595.9970390524968,1133.591884,123.86466416782928,2.5287612713890137,1.09313503645624,0.1608510657035286,-13.151063858194554,4.092944701716154,2.960458981714792,50.12972986639547,13.451367385668972,15.4995451864716,3
02374500,1.2751078775475349,0.0014044635795933,-0.0185132487979841,4.126425624848338,19.548128492667743,1.1715927750410509,1541.5499153976311,598.2275803722504,434.5927155,107.27264314438106,2.441113970815956,1.1263974118961515,0.2027027010917662,-13.91621615435626,4.237267127403846,2.874523404113248,37.965340743354126,17.34268547059831,21.83902596937668,3
02381600,0.700898516113862,0.0118098734975044,-0.1636031398806791,3.5970548862115126,20.33333333333333,1.1550295857988166,1572.0,485.1901245117188,10.26308641,489.441632231405,7.081324712415182,0.8662499785423279,0.009999999776483,-14.100000381469728,4.699925680721508,3.946039087632124,35.10186905184153,21.301087006776143,19.55976231982917,0
02395120,1.0538616775047407,0.0065527525438304,-0.1226323482789235,3.8235985887887103,20.7625814863103,1.156498673740053,1362.7844827586207,518.5622306034483,83.21983713,266.4649948866541,3.011133660308038,1.0199138378274852,0.1242857123059882,-13.928571428571429,3.9073585304054057,3.121466163429054,24.72592688758557,27.718016185489308,24.04981676114254,3
02408540,1.123877703672006,0.0033260927267794,-0.120068686421126,4.031752577319588,21.238787483702737,1.1752305665349143,1478.2428722280888,551.8026663146779,681.7170445,250.83974088453743,4.487037947815283,1.002323074099129,0.0154629628932866,-14.011111471388077,4.580643156424581,3.708278282122905,32.9965365961256,23.18685171589449,21.99397007016222,0
02422500,1.164168664215442,0.0023538200972441,-0.139104464237031,4.088172552737616,20.931703109177512,1.1699846860643186,1436.7493261455525,572.4385528975741,539.4519152,136.62908575402557,3.374574317060962,1.025256246771694,0.1993749991524964,-13.012499988079073,4.170713197789742,3.1636277096911307,32.833219482315336,20.575282222661407,24.086667446269285,3
02430085,1.0404492417871574,0.008977979081878,-0.1778864072491607,3.970203488372093,21.064590524937508,1.184596577017115,1477.053571428571,536.0386439732143,41.1458277,149.50634244926042,2.887647564870917,1.0692856652396066,0.219999998807907,-13.0,4.311717319139194,3.5967077234289144,26.132373709059,29.590528109486712,22.39444716634277,3
02430615,1.0496141526743024,0.0093017062897899,-0.1697189086566151,4.011996161228407,21.342439768460576,1.1990369181380418,1477.4186046511627,540.584347747093,30.23588498,128.9014406184118,3.2771616077833574,1.055813988973928,0.219999998807907,-13.0,4.9428515625000005,3.942793445121952,28.922300740788938,27.360885604589573,20.365474880037716,3
02450250,1.0036851408311165,0.0085514788724095,-0.1514549628315453,3.8333333333333335,20.892857142857142,1.1782477341389728,1495.0245398773006,521.6839532208589,235.3016414,256.197306985571,6.778388820082444,0.9043558506877876,0.1545454524457451,-14.272727186029607,5.081458933141395,4.445904560540627,19.794767828176237,33.291181588004235,23.73011565750774,0
02464000,0.54538482117445,0.0052388668021327,-0.2105575735075323,4.102377029889386,21.45225593519109,1.1809954751131222,1503.6864931846344,547.3940520446097,577.1584297,147.86140305269802,4.278066630713021,1.007258034225729,0.2159999987483024,-13.14,4.5062524574049805,3.568634297182176,21.514110909226947,30.459835883719588,25.455746726771395,3
02465493,1.148870480463244,0.0033790298959263,-0.1512108138130881,4.123076923076923,21.93543539075055,1.208383233532934,1444.9827586206898,573.6754445043103,82.65542943,103.51375217770035,4.608764511609287,0.9595454822887074,0.2266666657394832,-12.76666662428114,5.0197455107276125,3.917440021571829,37.96131350959633,23.4529272589836,19.962287654818173,3
02469800,1.001862907015424,0.0015309040114617,-0.0813253578066792,4.058761804826863,19.97011117564092,1.1663716814159293,1529.0294627383016,600.754386915078,416.3691105,70.80191314245688,3.4637271689497715,1.0565517030913254,0.2047499988228081,-13.497499990463258,4.720425552831236,3.0010524611398965,32.29705427167403,24.39853174613522,24.31085793491258,3
02472000,1.260405006354066,0.0049828760354795,-0.1207624895381576,4.089630512514899,20.06868131868132,1.153543307086614,1495.0582925911997,592.0359157578037,1925.480875,119.25709731518272,2.180494416384783,1.1603286712462273,0.1999999992549417,-12.339999961853028,4.526826607414525,3.083116642645528,19.573792109165357,34.538034541522826,26.156956096797405,3
02472500,1.2637447024004032,0.003663185737026,-0.0981447676701701,4.056193208990914,19.60292352698496,1.1577669902912622,1544.9440820130476,603.8521668219944,785.5184848,111.59002986574372,1.7898276725485944,0.0,0.25,-11.949999809265137,3.769184712904499,2.5422340543606947,21.94483843449321,36.079020344192045,20.824085480850616,3
02479155,1.1274385074213071,0.0010169047637146,0.043734645531168,3.994287527768962,18.821428571428573,1.1711111111111112,1599.6740331491712,613.480317679558,134.8003652,71.46968148874721,1.813669277186445,0.0,0.25,-11.949999809265137,4.869262102601156,2.9110623645231213,28.32178201554795,29.531503690442065,19.14131340102117,3
02479560,1.0870036099755296,0.0005767327847056,0.0466927495647607,3.980384464495881,18.47881078507232,1.1821974965229485,1608.4661848218896,615.1230640165204,1418.573369,62.25839573963762,1.9275305920603525,1.1200000047683716,0.2259999990463256,-12.789999961853027,3.81466522752193,2.366039610745614,30.583394538183523,27.547985792239317,23.08928021452243,3
02481000,1.050726883191528,0.0010013420471886,0.0926272052477069,3.895503321410322,18.0574959909258,1.1628334866605337,1662.5339233038349,626.1354166666666,250.5453497,49.14633634650492,1.6888551964540672,0.0,0.25,-11.949999809265137,3.889940122103945,2.348930122886663,30.37982837837589,26.90838927958392,23.586809013029807,3
02481510,1.0323926776155312,0.0007916784963205,0.0930916421203743,3.899252402990388,17.529176508481854,1.1625487646293888,1627.8958525345622,623.2532258064516,796.4257569,66.98166262562698,1.8770899325601595,1.1399999856948853,0.2399999996026356,-12.299999872843424,3.708766373135793,2.386337936616955,27.34450613828177,29.982918018746087,22.809371285103367,3
03010655,-0.0046230072699863,0.1734176686717589,0.1000280994302202,2.671278361925844,15.9375,1.0959885386819483,1006.8079800498754,288.38789744389027,255.6472713,626.0965658790549,10.477785520132684,0.6300267510235629,0.190869563947553,-15.078260712001637,4.896639962923729,4.619630457991261,26.540190092113203,35.0433561654743,17.232534189906655,0
03011800,-0.0049080047367256,0.1576422500010394,0.1004670382893324,2.587986860628813,15.544046303857057,1.0778588807785887,1135.4842767295595,288.52830188679246,102.1277536,626.6784929356357,5.213783340083314,0.8151572365430916,0.2060000002384184,-14.65999984741211,4.978883972977454,4.7512194727080574,26.314835012529528,33.719559400283735,16.7447048244223,0
03015500,0.0233018278560085,0.1553128661948267,0.0905705503332584,2.4953007518796992,13.589168510670216,1.0666666666666669,1175.0540758676352,311.680261299435,789.8802062,490.6918970587044,5.186899904581101,0.6884166717529296,0.1895575223375209,-14.96106184056375,4.6439360949030375,4.419668508398404,20.839912302613747,36.29112874475044,21.60734077840665,0
03021350,0.1737910162147797,0.1518935981104308,0.1289216248494892,2.472319347319347,12.729166666666666,1.0644599303135889,1191.8359375,310.5983479817708,249.1176703,489.7353724766882,3.65850214602396,0.0,0.1479999974370001,-15.979999923706057,4.347548986486486,4.209026683910473,21.16745118418909,35.27450961290837,21.09960199634877,0
03026500,-0.0047163112848088,0.1637412288331181,0.0840722123222662,2.625822213869573,15.591398989704237,1.0884955752212389,1131.6875,290.3025817871094,20.2741581,631.9101711026616,5.140678432406869,0.792187511920929,0.2100000008940695,-14.524999856948853,4.785350233843538,4.592054592833227,27.504268070062363,31.932446293652852,16.84166336731239,0
03028000,-0.004543859934421,0.1593417111413849,0.0699655519771214,2.58954933954934,15.275513848107291,1.0832476875642345,1136.7587548638132,293.1448200389105,163.2498004,600.4393229679197,7.118885574182328,0.7336187102915248,0.1953333318233488,-15.019999821980797,4.882072591145834,4.573243286132813,26.561034093282085,33.864741332144895,17.121364792868228,0
03049000,0.768402605377334,0.08684960087018,0.0827329735605846,2.839180693571284,16.75,1.101547388781431,1047.6871609403254,343.5246383363472,356.2189594,381.8436290617013,6.324205102794948,0.7857323865562839,0.1634920611977576,-15.673015760996986,4.1273286854030085,3.81839778972233,20.91094121833036,36.04043622092315,22.585503939801622,0
03049800,0.82040988558229,0.0707834273830741,0.0950746359786545,2.8875658346691093,17.633333333333333,1.0975103734439835,993.9130434782608,367.1213060461956,14.99162468,338.4996732026144,7.979119050820113,0.7408695220947266,0.1374999973922967,-16.174999952316284,4.447236955275229,4.074519614123423,12.467876310728622,39.41048407549544,25.321172786376724,0
03069500,0.325831653657037,0.1470274675306243,0.0085087118612877,2.626862783046255,13.630264786408132,1.109253065774805,1229.882905674015,316.12883989880737,1856.178726,998.5176090840972,12.018242368259385,0.7138037146520778,0.1802209921140036,-15.170718071869064,4.726958049973256,4.353529116441889,30.6501188745232,31.72303114391872,18.291706722398413,0
03070500,0.7231138357102153,0.1110341528308841,-0.0368843073873342,2.670038167938931,14.520684094062934,1.0916580844490216,1180.674358974359,341.34535256410254,517.536545,605.101999616687,6.958311130614676,0.7935613029233871,0.1644444431488711,-15.508333250328349,4.561667794316644,4.24328870306157,24.401242755172277,33.83386584513016,21.06264960105053,0
03076600,0.7026436580336564,0.1551589376825053,0.001313305155325,2.657580105212817,15.207255475830816,1.101123595505618,1155.59375,326.20375569661456,127.3736115,755.3693810736372,8.856101522640307,0.7502604325612386,0.1654545441269873,-15.54545445875688,4.112367497246696,3.837861774461385,30.423096241780893,31.254684280392848,17.059204278868776,0
03078000,0.7141974602291314,0.1602480661151283,-0.0061017210437426,2.704523764077114,15.24671829876608,1.105263157894737,1119.6460905349795,320.7139274691358,162.5978646,790.0284911880825,5.79374063670412,0.8278512245367381,0.175555554529031,-15.33333322736952,4.374344235751296,4.074753392669203,34.85672268547072,28.476120800152472,15.175976304423992,0
03140000,0.9094271661569036,0.0802440622639021,0.0192572551681901,3.1583526682134573,18.794696770805984,1.104669887278583,1001.7009345794391,363.00036507009344,70.49198207,304.8260677808728,5.786761804726156,0.7952336106344918,0.119999997317791,-16.5,3.3797876602564103,3.084324149408284,11.857704095153982,40.76664990026946,23.68516434119796,0
03144000,0.9947125166543422,0.0763688357123407,0.0141149367641402,3.24078431372549,18.80839552938529,1.113544201135442,1026.6025408348455,365.8460753176044,363.3229641,304.8848106067448,5.164808125754538,0.0,0.1245454522696408,-16.37878787878788,3.674660091918805,3.3874767547455478,12.82284123700382,39.81028784988192,24.110780207005472,0
03164000,0.0887384753331895,0.0726098373741058,0.0581093167194486,3.2197412353923207,16.80837677680681,1.144589552238806,1255.3872250818904,380.5409160037436,2952.258585,957.1503722827104,11.010589527950186,0.7460201765032756,0.0539516139655347,-13.871774465807023,4.302808985284646,3.7043557697071794,35.77268857078687,25.31861852310895,18.66277206779777,0
03165000,0.1979756664905522,0.0603596083932328,0.0359168228518361,3.6691449814126393,19.411140906874696,1.165296052631579,1151.912162162162,396.6356894003378,101.2954641,810.2712360468282,6.753480987899019,0.8214864988584776,0.0222222217255172,-14.366667005750868,3.723818022629312,3.105844572220726,34.331209608282585,25.495028033859253,18.358279270599663,0
03170000,0.2350880381162258,0.0791014504773485,0.0992676791526816,3.5745177019291923,19.21935828676443,1.1643153526970955,1089.226883561644,394.4830907534247,800.2977842,761.3998267626048,7.75017882783613,0.7996062187299336,0.032249999791384,-14.177500319480895,4.033506155733237,3.44313573988052,27.521331717652327,28.95399209930512,23.463194564763928,0
03173000,0.2349413088398949,0.0793087344239082,0.0316870837511392,3.284132098268224,18.05496380752353,1.1705150976909413,982.9164444444444,384.14,773.72419,784.0116793487879,10.89309223920302,0.7385333658854166,0.131707314674447,-15.431707289160752,4.5152252157193775,3.927989515921028,22.62145717704972,34.10594954990773,25.395634484121477,0
03180500,0.0361464808498291,0.1526733805589104,0.0110574465152107,2.680954228083786,14.561780369800848,1.121308016877637,1229.9325626204238,313.675427504817,344.9223739,1064.4329543684785,13.126143761572,0.6633263751552694,0.1756521716066026,-14.960869415946627,4.815652671952225,4.409445306064663,27.93915174280114,32.558666971636455,18.61398336215752,0
03182500,0.0022407990949736,0.140190559449668,0.0004681356510619,2.7420604182804027,15.21932078160747,1.1233569261880687,1209.930576070901,332.74307607090105,1363.864252,948.6473963322504,12.630201722471805,0.6929819348554587,0.180576922228703,-14.883653732446524,4.768945006271559,4.303999792581269,27.885722769996647,32.4055300808318,18.019395190931924,0
03186500,-0.0078368184011052,0.1315874197092693,0.0191717333006902,2.575627798325871,13.205603270449686,1.0992018244013684,1353.5746421267893,319.2924974437628,329.7202958,1076.9598299159802,13.956573947503731,0.6658895605668456,0.189999997615814,-15.199999809265137,4.716510012397586,4.305910245526089,33.17691571899998,29.96981689547265,17.626903378865936,0
03213700,-0.0049272622577414,0.0562968058040795,0.0219749632852626,2.8799582463465554,15.69071382348549,1.1266318537859008,1135.368450704225,407.1010211267605,2426.874298,543.2332590258314,18.475401214290763,0.5810569582555313,0.1817514100190944,-15.320338814945544,4.676747632096265,4.233925014520165,30.79856109276702,30.057432659763084,19.79120401156247,0
03237280,0.387568490744184,0.0506602241017758,-0.0022878153740894,3.287073170731708,19.40655452436195,1.1192570869990224,1098.787234042553,405.4008892952128,31.77706674,306.0300559425797,11.00018119169474,0.7231111314561632,0.1549999974668024,-15.849999904632568,5.0594700168918925,4.591795225401183,17.411413048565745,37.25463384739473,21.92981686429427,0
03237500,0.9636611921738588,0.0583969374096227,-0.043719766978318,3.369818913480885,19.63032104414357,1.1337025316455696,1082.0214333556598,402.2357669122572,1000.551438,272.7941840127108,3.668075188724045,0.9537147028529228,0.1043852439119676,-14.025819727631866,3.108724456367758,2.772698306240261,13.518173675560709,40.7303314772969,24.396001385889782,3
03238500,1.0431170228211706,0.0600106374795694,-0.0658765478364337,3.428981348637016,20.06495915213071,1.150786308973173,1098.816985645933,401.6250373803828,558.4442229,299.5930352063864,1.077729012913439,1.0149999919690584,0.0988235272028865,-14.841176537906422,2.9934331542351456,2.760232547803413,10.989326248885378,41.26479670598388,24.493840303751085,3
03241500,1.0258502804638172,0.0737392976476788,-0.0101967988012795,3.378624689312345,19.92896116087144,1.1538461538461535,1003.5098814229248,383.7700098814229,169.3882655,327.08123975969414,0.7961640081102419,0.0,0.089999997988343,-14.150000095367432,3.1817178490527187,3.058637912505149,19.212243305635003,34.210112094519395,23.41256077367056,3
03280700,-0.004949065102156,0.0457434706743732,0.0244181607647508,2.9899373881932023,16.415557474411354,1.1219768664563616,1236.8369098712446,424.783697693133,158.6858575,476.01878400552727,18.143387417218545,0.5914592169896727,0.1799999975732392,-15.38571412222726,4.825879263965202,4.336216338999543,22.926334922290696,33.948689989708186,19.580473112162228,0
03281500,0.0176625786627368,0.0367679711664844,-0.0410423020043769,3.190601048810004,17.917976221730488,1.1364031277150304,1237.0576642335766,431.6358576642336,1869.601854,369.0793962197854,14.342419405173246,0.6794817625171077,0.1906896529012711,-15.017241214883738,4.911415341349883,4.410586513285493,26.7150037036126,32.11722108606546,19.657227955421344,0
03285000,-0.0038221969321316,0.0373417080988052,-0.0564461586822971,3.397116374871267,19.616622285564265,1.1231372549019607,1249.2266335814722,442.23097601323406,823.3441963,311.33298568862625,4.427724100197023,0.9632368277240272,0.0866393423410221,-13.83114764729484,2.9928768946031195,2.54223876653671,13.847930156958862,39.43087433880952,26.95214342807188,3
03291780,0.967588816697935,0.0522022117440936,0.0166168676428957,3.427771556550952,20.09459913214175,1.1716171617161717,1148.2636363636364,415.53103693181816,73.25498897,277.5862533077836,2.6208062941028225,0.9649999618530274,0.059999998658895,-11.800000190734863,3.586737530048077,3.2458263221153847,11.233306450857375,41.9324348722504,24.43852490847472,3
03340800,1.044163557310873,0.0730239539536751,0.0675319902277269,3.549357208448117,20.78483425298008,1.1381634372367313,1052.2481751824816,393.1402828467153,358.2058879,264.8663611433199,0.7732783132020093,0.0,0.1239999979734418,-14.1,3.225743757315646,3.098918332246148,11.998895052537042,41.79174089295747,24.261088341910963,3
03346000,1.1549309710099986,0.0551426609946234,0.0323131328195889,3.797956142218437,21.60294227956344,1.146075581395349,1054.4882400648823,425.2452351987024,817.2324452,184.5803300308539,0.7971269091403999,0.0,0.1499999977648256,-14.779999923706054,2.868826574633305,2.7093831057215274,21.979643807957206,37.00778206211872,21.60621913862651,3
03357350,0.993082153035128,0.0658093902612806,0.0674533785715453,3.5210555867490174,20.754985019113544,1.1410788381742738,1072.2857142857142,394.6822335379464,7.661778393,278.88372844827586,1.084358235419958,0.0,0.119999997317791,-16.5,2.7265829903738843,2.551136561802456,10.874514606611829,42.47998817976963,23.38232762754718,3
03364500,1.0065878255800984,0.0643189026012778,-0.0173254082161335,3.513635431617798,20.452246558901848,1.1609642301710732,1074.008174386921,398.8195248637602,245.9494464,288.03250539956804,0.7523849793697959,0.0,0.059999998658895,-11.800000190734863,3.0935408323798628,2.947043468204734,17.213386365991443,40.90439338067906,20.56893111308491,3
03366500,1.0644030763660155,0.0497464204450897,-0.0581821434254895,3.570893970893971,20.397451524584632,1.1669278996865204,1147.5968169761272,420.51323496905394,755.0584852,247.00195798743695,1.5170185679961297,0.0,0.0872727253220295,-13.936363740400834,3.5751195611402853,3.224485015296793,17.495408084017498,39.89348303584588,21.978402932409622,3
03368000,1.0378547665106683,0.0527549432596436,-0.0390506423578335,3.5396860986547085,20.49232796665577,1.1715017064846416,1116.4888888888888,411.81762152777776,31.56671827,262.2736636382844,1.5314387388754045,0.0,0.059999998658895,-11.800000190734863,3.67196094633767,3.357971495201145,12.201513209585734,43.433781956136976,21.226573006840013,3
03384450,0.6104027328027193,0.0396766972825812,-0.0371879054083175,3.843830888697153,22.036089402160385,1.1766990291262136,1217.559748427673,470.5047169811321,110.6826746,198.0862466916969,4.666738365341038,0.9330817648449784,0.189999997615814,-15.199999809265137,4.8728850446428575,4.274152800324676,11.264947064124003,45.92186841069569,22.642478919356197,0
03439000,0.1929746778021933,0.0457710566492274,0.0373407190181876,3.450379973178364,17.233038292765254,1.152014652014652,1847.404761904762,419.9206349206349,177.5861538,971.6372471554994,13.534244624372745,0.752936529734778,0.009999999776483,-14.100000381469728,4.853504492351216,4.131260641502515,40.457340268532725,18.889909032403956,18.66516153724449,0
03455500,-0.0103420813640508,0.0510953475359131,0.0538619659802091,3.3498089780324736,16.691176470588236,1.1441532258064515,1899.9807692307693,357.8962965745192,72.53002803,1457.5424874468906,20.55885740740741,0.6303845919095553,0.009999999776483,-14.100000381469728,4.59686779585041,3.9672425316982585,42.69316162555592,20.89646056263629,14.275157795736176,0
03456500,0.65456623982436,0.0540601855681818,0.0629293664133401,3.48217680608365,16.705882352941178,1.1474747474747475,1739.6439790575917,383.3687009162304,132.6973984,1247.145780590717,19.59908901319193,0.6275392702112648,0.009999999776483,-14.100000381469728,4.5843624131944445,3.962175889756944,43.42154814109953,19.43975365394405,15.745687920479634,0
03460000,0.3056126573010134,0.0563575263643533,0.0758256783307769,2.9947179378829496,14.233010163897536,1.1112299465240645,1616.7431693989072,374.9925717213115,127.5593832,1221.7397395206303,19.062514682686174,0.6508743202751451,0.1088888920429682,-13.83333354526096,4.533395930571762,3.871382787430718,39.437963353669545,23.732680868815525,13.934894686707503,0
03463300,0.0253017767625478,0.0708356899842784,0.0436400146532803,3.227056585829767,16.784792131755193,1.148421052631579,1454.617283950617,371.29287229938274,112.626067,1196.637263392305,18.75258981836836,0.6596913278838734,0.009999999776483,-14.100000381469728,4.459677220394737,3.755161261307566,47.61814552049445,19.957664420460176,12.12461280735396,0
03471500,0.003618430047146,0.0871955493997979,0.0034157538038018,3.019976265822785,16.027547537786443,1.142578125,1173.0934256055364,380.8415873702422,198.0402192,914.2000833970394,11.956292234230778,0.7241176618424254,0.1713636365126477,-14.268181757493451,4.528418975515464,3.991246821497607,26.79778039542035,29.450783338340383,25.59711063058724,0
03473000,-0.0068453791900652,0.0802881394886536,-0.0459002142969907,2.957459556620731,15.465898436034957,1.1381048387096775,1196.9069359086918,384.7744732221247,784.5500536,903.5873007508892,11.924731877851576,0.7434152765583846,0.1230097093339104,-13.44660200656039,4.508376841320157,3.943299976400802,27.301620113031763,29.65753331785517,24.926733612333468,0
03479000,0.0066673598303446,0.0742820079181718,0.0951367824819385,3.08455420678108,15.822066159096876,1.151545363908275,1299.1642228739004,378.7567815249267,236.1981918,1041.4750366676444,13.958211117309387,0.7164516057436767,0.009999999776483,-14.100000381469728,4.623391171192259,4.074412965238763,37.57685476302504,25.41288617319357,15.946397983118104,0
03488000,0.0234965116060979,0.0819134636152109,-0.0335966908521561,2.970980392156863,16.000150020627835,1.1428571428571428,1108.329341317365,387.08443113772455,573.0836783,805.6950305352652,12.975406072538403,0.7168144180389222,0.1493103442520929,-14.986206876820532,4.4644376429115855,3.962961683816057,23.814355716267546,32.666351762383435,26.83205343733204,0
03498500,0.7287781474433421,0.0313854302187408,-0.0846901898543896,3.141783029001074,16.197026954073962,1.125244618395303,1431.792415169661,445.4055638722554,696.4950188,634.4001041468471,13.277233560369236,0.7790019935714508,0.115688072517514,-14.119266116291012,4.431507984932089,3.788677387852823,30.94591926703225,30.947039474423782,24.18998653124529,0
03500000,-0.0090569303344955,0.0283219401748117,-0.0790210784373466,3.5644464651057057,19.287852079660954,1.1861836562763268,1839.438697318008,437.355304118774,362.1096037,853.5449973787935,14.314535784518204,0.7353256634825491,0.009999999776483,-14.100000381469728,4.584187242798354,3.922594561792695,41.76310356628488,19.452201633991205,16.36863000632999,0
03500240,-0.0107367905573148,0.0406802750958869,-0.1011761051762128,3.3159977388355,17.94758393774917,1.148148148148148,1765.4615384615386,428.8282001201923,146.1728968,877.1161919400547,16.04950578911705,0.7256249647874099,0.009999999776483,-14.100000381469728,4.6025091211928935,4.016035850253807,40.3428807384829,21.44995244893317,15.886913892860989,0
03504000,-0.0102532308629954,0.0309189506569187,-0.0936272803359783,3.516621743036837,18.98647939091625,1.1765704584040746,1950.8042328042327,389.06030919312167,134.0356614,1216.00377457405,16.74239457346886,0.679047599671379,0.009999999776483,-14.100000381469728,4.631159086163698,4.084070286400335,41.04387171874368,22.187301460778304,13.65699225630982,0
03574500,0.6399976136353355,0.0118448720143588,-0.2021152396909038,3.777404169468729,20.205668904474365,1.15234375,1509.527519051651,494.1321972904319,830.6237121,378.2167726617485,10.396819699759684,0.8121930153868544,0.1567924548783952,-13.283962303737423,4.81803882797052,4.250851679062557,23.33894027407605,32.57049792015179,28.53743736233393,0
03592718,0.9277690989062404,0.0102758053689798,-0.1650939160393616,3.891348773841962,21.3125,1.1664766248574687,1472.6122448979593,526.2898198341836,69.17335909,163.23371891561354,2.7845342621424547,1.0613264745595503,0.25,-11.949999809265137,4.30640726461039,3.510298189765963,17.15417910249255,33.69800866393238,25.478628670065195,3
03604000,0.4095975465725029,0.0192559117322424,-0.1765392429457077,3.733627342888644,20.3015602145295,1.1578125,1453.4551515151516,495.8956060606061,1156.396276,266.726599285844,3.8275605121674094,1.0323751730692372,0.1126760550263058,-12.254929703725896,4.08686223670691,3.4684163683213463,24.18157463556824,32.962113536073204,22.970991254484005,3
04015330,0.0262220821254496,0.1848379148227872,0.4563397632948218,3.779345734445157,19.666666666666664,1.1683168316831682,755.8825065274151,258.9227113250653,223.6255076,374.7352223534042,2.034426510989011,1.0153125524520874,0.050000001676381,-13.300000190734863,5.384071880211229,5.095025773867427,33.54372793360053,27.478991717854395,22.550858100563136,0
